order_id,customer_id,restaurant_id,city,zone,cuisine_type,order_datetime,delivery_partner_id,delivery_time_minutes,promised_delivery_time_minutes,delivery_delay_flag,order_value,delivery_fee,discount_amount,packaging_charge,platform_commission,refund_amount,rating,payment_method,customer_tenure_group,repeat_customer_flag,acquisition_channel,order_status,distance_km,weather_condition,weekend_flag,festival_flag,gross_profit,profit_margin_pct,delay_minutes,discount_band,order_month
ORD-000985,CUST-00091,REST-0026,Mumbai,Bandra,South Indian,2025-11-20 14:31:00,DP-0149,70,35,1,187.4,44.66,37.48,34.86,38.78,61.07,3.1,Cash,New,0,Referral,Refunded,4.3,Clear,0,1,19.75,10.54,35,Medium,2025-11
ORD-001196,CUST-00582,REST-0145,Hyderabad,Banjara Hills,Biryani,2025-09-07 14:11:00,DP-0256,66,35,1,696.29,49.63,0.0,17.06,149.16,0.0,4.6,Card,4-12 months,0,Organic,Delivered,5.7,Clear,1,0,215.85,31.0,31,No Discount,2025-09
ORD-002380,CUST-00119,REST-0104,Hyderabad,Secunderabad,South Indian,2025-08-16 18:17:00,DP-0207,43,35,1,411.51,65.5,0.0,27.93,75.43,0.0,3.5,Cash,12+ months,1,Paid Search,Delivered,7.1,Clear,1,0,168.86,41.03,8,No Discount,2025-08
ORD-002196,CUST-00236,REST-0038,Delhi Ncr,Noida,Chinese,2025-12-15 22:29:00,DP-0078,29,30,0,220.29,30.58,11.01,33.56,38.83,0.0,3.6,Cash,12+ months,1,Organic,Delivered,1.9,Hot,0,0,91.96,41.74,0,Low,2025-12
ORD-000310,CUST-00107,REST-0128,Pune,Hinjewadi,Chinese,2025-12-10 15:34:00,DP-0203,44,50,0,866.84,59.01,86.68,32.68,167.33,0.0,4.5,Upi,New,0,Referral,Delivered,5.0,Hot,0,0,172.34,19.88,0,Low,2025-12
ORD-002348,CUST-00065,REST-0026,Mumbai,Powai,South Indian,2025-10-13 17:26:00,DP-0237,57,40,1,222.05,59.19,44.41,31.35,41.97,0.0,4.7,Card,12+ months,1,Referral,Delivered,6.7,Clear,0,0,88.1,39.68,17,Medium,2025-10
ORD-001263,CUST-00761,REST-0084,Chennai,Anna Nagar,Healthy,2025-09-14 09:38:00,DP-0034,66,55,1,187.65,56.72,37.53,18.85,35.36,0.0,4.2,Wallet,New,1,Paid Search,Delivered,6.0,Clear,1,0,73.4,39.12,11,High,2025-09
ORD-001187,CUST-00488,REST-0132,Bengaluru,Whitefield,Chinese,2025-07-30 14:15:00,DP-0021,75,40,1,220.36,72.03,33.05,13.69,37.33,0.0,3.8,Wallet,4-12 months,1,Social Media,Delivered,6.8,Clear,0,0,90.0,40.84,35,Medium,2025-07
ORD-000312,CUST-00413,REST-0082,Hyderabad,Secunderabad,Pizza,2025-08-29 09:41:00,DP-0279,43,50,0,226.08,32.98,0.0,8.31,50.1,0.0,3.8,Upi,1-3 months,0,Organic,Delivered,2.4,Cloudy,0,0,91.39,40.42,0,No Discount,2025-08
ORD-000437,CUST-00834,REST-0114,Bengaluru,Indiranagar,Desserts,2025-09-18 12:58:00,DP-0123,55,40,1,268.42,45.96,53.68,18.5,52.57,0.0,3.2,Wallet,1-3 months,0,Paid Search,Delivered,3.9,Rain,0,0,63.35,23.6,15,Medium,2025-09
ORD-001029,CUST-00244,REST-0059,Bengaluru,Electronic City,Desserts,2025-07-01 22:11:00,DP-0308,41,55,0,334.59,52.42,66.92,29.88,55.6,0.0,4.5,Card,4-12 months,1,App Campaign,Delivered,4.2,Clear,0,0,70.98,21.21,0,High,2025-07
ORD-001797,CUST-00112,REST-0164,Pune,Kothrud,Desserts,2025-10-06 15:38:00,DP-0111,56,45,1,508.33,54.02,50.83,17.59,94.38,194.43,3.8,Wallet,1-3 months,0,Organic,Cancelled,5.0,Hot,0,0,-79.27,-15.59,11,Low,2025-10
ORD-001767,CUST-00300,REST-0018,Chennai,Omr,Cafe,2025-08-31 12:17:00,DP-0231,59,50,1,494.55,68.28,74.18,23.05,111.83,0.0,2.8,Upi,4-12 months,0,Social Media,Delivered,6.3,Hot,1,0,128.98,26.08,9,Medium,2025-08
ORD-001692,CUST-00670,REST-0026,Mumbai,Lower Parel,South Indian,2025-08-26 17:41:00,DP-0054,54,50,1,521.67,55.1,26.08,20.38,86.53,0.0,4.4,Cash,New,0,App Campaign,Delivered,6.9,Hot,0,0,135.93,26.06,4,Low,2025-08
ORD-002827,CUST-00116,REST-0134,Hyderabad,Banjara Hills,North Indian,2025-11-02 12:28:00,DP-0191,59,35,1,459.48,52.92,45.95,28.56,86.77,0.0,3.1,Upi,12+ months,0,Paid Search,Delivered,6.4,Hot,1,1,122.3,26.62,24,Medium,2025-11
ORD-002674,CUST-00116,REST-0041,Pune,Koregaon Park,Chinese,2025-08-21 17:20:00,DP-0225,54,45,1,282.45,75.52,42.37,12.26,62.66,0.0,3.9,Card,12+ months,1,Paid Search,Delivered,7.5,Hot,0,0,108.07,38.26,9,Medium,2025-08
ORD-001271,CUST-00117,REST-0138,Kolkata,Salt Lake,Desserts,2025-11-05 17:52:00,DP-0186,38,40,0,598.82,63.16,89.82,10.86,142.97,0.0,4.3,Cash,New,1,Social Media,Delivered,5.7,Clear,0,0,127.17,21.24,0,Medium,2025-11
ORD-003113,CUST-00127,REST-0050,Pune,Kothrud,North Indian,2025-10-07 14:25:00,DP-0246,53,50,1,323.17,54.61,16.16,24.38,68.46,0.0,4.6,Card,New,1,Referral,Delivered,6.5,Hot,0,0,131.29,40.63,3,Low,2025-10
ORD-001507,CUST-00174,REST-0145,Pune,Kothrud,Biryani,2025-07-09 18:13:00,DP-0138,50,35,1,232.45,61.18,34.87,25.15,40.39,0.0,3.9,Upi,1-3 months,0,Organic,Delivered,6.2,Clear,0,0,91.85,39.51,15,Medium,2025-07
ORD-002408,CUST-00267,REST-0129,Chennai,T Nagar,North Indian,2025-09-11 10:33:00,DP-0298,108,40,1,525.92,192.88,0.0,27.35,122.6,305.56,3.3,Card,4-12 months,0,Social Media,Refunded,27.5,Clear,0,0,37.27,7.09,68,No Discount,2025-09
ORD-000537,CUST-00242,REST-0106,Chennai,Anna Nagar,Cafe,2025-11-08 11:53:00,DP-0270,70,30,1,218.88,46.02,10.94,24.26,45.78,0.0,2.5,Card,4-12 months,0,App Campaign,Delivered,4.6,Rain,1,0,105.12,48.03,40,Low,2025-11
ORD-000015,CUST-00387,REST-0142,Pune,Hinjewadi,Cafe,2025-12-27 10:55:00,DP-0204,49,55,0,528.38,64.71,105.68,8.89,123.8,0.0,5.0,Upi,12+ months,1,App Campaign,Delivered,6.9,Cloudy,1,0,91.72,17.36,0,High,2025-12
ORD-002920,CUST-00202,REST-0084,Chennai,Omr,Healthy,2025-11-20 19:40:00,DP-0207,79,50,1,332.03,70.23,33.2,22.9,60.18,0.0,3.3,Wallet,New,0,App Campaign,Delivered,8.1,Rain,0,0,120.11,36.17,29,Low,2025-11
ORD-001728,CUST-00372,REST-0011,Pune,Viman Nagar,Biryani,2025-11-24 10:19:00,DP-0092,51,55,0,676.08,49.63,101.41,9.68,148.76,0.0,3.9,Cash,1-3 months,0,Social Media,Delivered,4.1,Rain,0,0,106.66,15.78,0,Medium,2025-11
ORD-002938,CUST-00572,REST-0029,Pune,Viman Nagar,Desserts,2025-07-12 10:51:00,DP-0077,52,30,1,293.34,52.32,0.0,9.93,47.52,0.0,3.6,Card,4-12 months,0,App Campaign,Delivered,4.9,Cloudy,1,0,109.77,37.42,22,No Discount,2025-07
ORD-002242,CUST-00847,REST-0030,Mumbai,Bandra,Cafe,2025-11-15 20:29:00,DP-0186,59,30,1,382.98,71.64,19.15,27.35,77.66,0.0,3.4,Wallet,4-12 months,1,Social Media,Delivered,6.7,Cloudy,1,0,157.5,41.12,29,Low,2025-11
ORD-001949,CUST-00439,REST-0138,Kolkata,New Town,Desserts,2025-09-19 19:23:00,DP-0288,39,50,0,380.44,57.59,76.09,9.23,81.04,0.0,5.0,Upi,1-3 months,1,Social Media,Delivered,5.6,Clear,0,0,71.77,18.86,0,High,2025-09
ORD-000447,CUST-00294,REST-0164,Pune,Viman Nagar,Desserts,2025-09-04 10:44:00,DP-0238,63,45,1,347.31,79.42,0.0,13.62,66.84,0.0,3.1,Cash,1-3 months,0,Referral,Delivered,9.0,Clear,0,0,159.88,46.03,18,No Discount,2025-09
ORD-000316,CUST-00494,REST-0052,Kolkata,New Town,Chinese,2025-11-19 19:07:00,DP-0106,64,35,1,381.38,85.52,57.21,10.78,85.22,0.0,4.7,Wallet,12+ months,1,Social Media,Delivered,8.6,Clear,0,0,124.31,32.59,29,Medium,2025-11
ORD-002522,CUST-00690,REST-0118,Chennai,Omr,Pizza,2025-10-18 19:26:00,DP-0092,53,55,0,378.06,61.71,18.9,14.44,74.79,0.0,4.5,Cash,4-12 months,0,App Campaign,Delivered,5.9,Cloudy,1,0,132.04,34.93,0,Low,2025-10
ORD-001459,CUST-00199,REST-0099,Bengaluru,Koramangala,Pizza,2025-10-08 21:01:00,DP-0001,51,50,1,369.64,67.41,36.96,33.15,71.87,0.0,2.9,Card,New,1,App Campaign,Delivered,6.6,Cloudy,0,0,135.47,36.65,1,Low,2025-10
ORD-003159,CUST-00032,REST-0097,Chennai,Velachery,North Indian,2025-08-29 14:37:00,DP-0281,81,50,1,754.5,56.21,150.9,33.47,163.41,0.0,3.9,Card,4-12 months,1,Organic,Delivered,5.3,Rain,0,1,102.19,13.54,31,High,2025-08
ORD-002754,CUST-00369,REST-0113,Chennai,Omr,Desserts,2025-10-28 17:19:00,DP-0193,54,45,1,388.37,39.9,19.42,11.51,72.54,0.0,4.6,Cash,4-12 months,0,Social Media,Delivered,3.1,Clear,0,0,104.53,26.92,9,Low,2025-10
ORD-000968,CUST-00515,REST-0086,Chennai,Anna Nagar,Chinese,2025-08-18 15:36:00,DP-0046,53,40,1,371.63,58.31,55.74,17.58,68.62,0.0,3.6,Upi,1-3 months,1,Social Media,Delivered,6.3,Clear,0,0,88.77,23.89,13,Medium,2025-08
ORD-000068,CUST-00821,REST-0174,Bengaluru,Indiranagar,Chinese,2025-07-25 22:31:00,DP-0198,58,45,1,815.16,57.39,122.27,17.25,137.85,0.0,3.6,Wallet,1-3 months,0,Organic,Delivered,6.3,Clear,0,0,90.22,11.07,13,Medium,2025-07
ORD-003010,CUST-00786,REST-0078,Chennai,Omr,Cafe,2025-12-17 17:59:00,DP-0125,61,30,1,625.23,66.96,0.0,11.22,141.14,0.0,3.9,Wallet,1-3 months,1,Organic,Delivered,6.5,Hot,0,0,219.32,35.08,31,No Discount,2025-12
ORD-001635,CUST-00198,REST-0074,Delhi Ncr,Dwarka,North Indian,2025-07-31 21:44:00,DP-0179,38,30,1,489.3,40.35,48.93,31.92,107.65,0.0,3.5,Wallet,New,0,Referral,Delivered,3.0,Hot,0,0,130.99,26.77,8,Low,2025-07
ORD-000878,CUST-00464,REST-0155,Delhi Ncr,Noida,Desserts,2025-10-04 21:20:00,DP-0149,62,40,1,221.62,45.97,44.32,25.36,45.96,23.35,4.4,Upi,12+ months,0,Social Media,Cancelled,4.8,Cloudy,1,0,49.62,22.39,22,Medium,2025-10
ORD-002979,CUST-00159,REST-0124,Hyderabad,Gachibowli,South Indian,2025-11-24 19:48:00,DP-0129,64,35,1,727.06,70.29,145.41,31.8,163.57,0.0,3.8,Upi,New,0,Referral,Delivered,7.1,Rain,0,0,120.25,16.54,29,Medium,2025-11
ORD-001659,CUST-00031,REST-0028,Hyderabad,Banjara Hills,South Indian,2025-12-01 18:42:00,DP-0120,59,45,1,248.27,36.85,12.41,18.97,54.24,0.0,4.0,Card,New,0,Referral,Delivered,2.6,Clear,0,0,97.65,39.33,14,Low,2025-12
ORD-001734,CUST-00077,REST-0008,Pune,Kothrud,Cafe,2025-07-03 11:42:00,DP-0180,37,45,0,392.17,52.18,39.22,14.15,92.15,0.0,4.6,Upi,New,1,Paid Search,Delivered,5.7,Clear,0,0,119.26,30.41,0,Medium,2025-07
ORD-002227,CUST-00370,REST-0095,Bengaluru,Koramangala,Healthy,2025-07-30 20:06:00,DP-0258,35,55,0,224.48,31.01,0.0,32.12,44.34,0.0,3.2,Wallet,4-12 months,0,App Campaign,Delivered,1.3,Hot,0,0,107.47,47.88,0,No Discount,2025-07
ORD-001455,CUST-00078,REST-0093,Delhi Ncr,Gurugram,Biryani,2025-12-25 10:18:00,DP-0067,43,45,0,230.05,53.2,23.01,32.49,42.99,0.0,4.7,Cash,12+ months,1,Organic,Delivered,4.8,Clear,0,1,105.67,45.93,0,Medium,2025-12
ORD-002513,CUST-00210,REST-0065,Pune,Koregaon Park,Cafe,2025-11-02 19:29:00,DP-0178,58,50,1,516.4,57.47,154.92,31.35,122.89,0.0,4.5,Wallet,4-12 months,1,Referral,Delivered,7.5,Clear,1,0,56.79,11.0,8,High,2025-11
ORD-001839,CUST-00135,REST-0131,Mumbai,Andheri,Healthy,2025-08-08 20:50:00,DP-0273,51,50,1,349.95,37.49,104.98,13.61,56.64,0.0,3.3,Card,New,0,App Campaign,Delivered,2.3,Clear,0,0,2.76,0.79,1,High,2025-08
ORD-002190,CUST-00707,REST-0038,Kolkata,Howrah,Chinese,2025-09-25 13:09:00,DP-0108,56,35,1,296.97,44.56,44.55,24.71,66.43,0.0,3.6,Upi,12+ months,0,App Campaign,Delivered,4.4,Clear,0,0,91.15,30.69,21,Medium,2025-09
ORD-002857,CUST-00307,REST-0118,Chennai,T Nagar,Pizza,2025-10-17 17:40:00,DP-0150,27,40,0,518.74,48.14,0.0,16.19,121.08,0.0,4.4,Cash,4-12 months,1,Referral,Delivered,3.8,Clear,0,0,185.41,35.74,0,No Discount,2025-10
ORD-003030,CUST-00565,REST-0050,Pune,Koregaon Park,North Indian,2025-07-20 11:21:00,DP-0310,69,40,1,302.2,59.03,0.0,18.62,70.84,0.0,3.7,Card,12+ months,1,Organic,Delivered,6.9,Clear,1,1,148.49,49.14,29,No Discount,2025-07
ORD-000675,CUST-00843,REST-0008,Pune,Kothrud,Cafe,2025-07-28 10:19:00,DP-0313,68,40,1,340.62,62.86,34.06,30.67,80.76,0.0,2.8,Card,4-12 months,0,App Campaign,Delivered,6.4,Clear,0,0,140.23,41.17,28,Low,2025-07
ORD-002798,CUST-00461,REST-0088,Delhi Ncr,Saket,North Indian,2025-08-11 09:57:00,DP-0042,51,50,1,543.77,51.73,54.38,16.8,114.43,175.66,3.2,Card,1-3 months,1,Organic,Cancelled,4.6,Clear,0,0,-47.08,-8.66,1,Medium,2025-08
ORD-002483,CUST-00111,REST-0154,Pune,Kothrud,Chinese,2025-10-03 09:53:00,DP-0214,60,35,1,307.35,48.94,46.1,27.52,57.52,0.0,4.0,Card,1-3 months,0,Referral,Delivered,5.0,Clear,0,0,87.88,28.59,25,Medium,2025-10
ORD-001568,CUST-00544,REST-0117,Chennai,T Nagar,Healthy,2025-09-08 17:06:00,DP-0213,54,55,0,585.73,46.5,0.0,34.89,125.94,0.0,3.8,Cash,4-12 months,1,Organic,Delivered,5.2,Rain,0,0,207.33,35.4,0,No Discount,2025-09
ORD-001340,CUST-00716,REST-0105,Kolkata,Howrah,Cafe,2025-10-27 15:29:00,DP-0021,40,30,1,517.14,49.17,25.86,10.03,119.96,0.0,3.8,Card,12+ months,1,Referral,Delivered,2.8,Heavy Rain,0,0,153.3,29.64,10,Low,2025-10
ORD-001229,CUST-00040,REST-0094,Kolkata,Salt Lake,Cafe,2025-11-13 12:33:00,DP-0163,66,30,1,159.72,67.58,23.96,26.99,30.04,0.0,3.9,Card,12+ months,1,Social Media,Delivered,7.7,Rain,0,0,100.65,63.02,36,Medium,2025-11
ORD-002818,CUST-00754,REST-0086,Chennai,Anna Nagar,Chinese,2025-07-28 12:26:00,DP-0190,108,40,1,702.2,143.92,0.0,14.05,129.73,0.0,3.6,Wallet,4-12 months,0,Referral,Delivered,18.7,Rain,0,0,287.7,40.97,68,No Discount,2025-07
ORD-001533,CUST-00162,REST-0166,Mumbai,Lower Parel,Desserts,2025-07-06 12:00:00,DP-0204,53,40,1,596.96,39.31,0.0,24.2,134.86,141.83,2.9,Upi,12+ months,1,Organic,Refunded,2.4,Hot,1,0,56.54,9.47,13,No Discount,2025-07
ORD-000578,CUST-00187,REST-0045,Chennai,Velachery,Biryani,2025-10-14 10:55:00,DP-0164,57,50,1,840.38,46.6,42.02,34.03,187.53,0.0,4.6,Cash,1-3 months,0,Organic,Delivered,4.4,Clear,0,0,226.14,26.91,7,Low,2025-10
ORD-002357,CUST-00302,REST-0083,Bengaluru,Koramangala,North Indian,2025-11-11 22:14:00,DP-0146,61,55,1,580.15,68.03,58.02,18.78,107.22,0.0,3.8,Cash,New,0,Paid Search,Delivered,6.9,Clear,0,0,136.01,23.44,6,Medium,2025-11
ORD-002158,CUST-00085,REST-0119,Chennai,Velachery,Cafe,2025-07-14 13:11:00,DP-0080,64,45,1,1741.5,54.89,87.08,12.26,396.03,0.0,2.9,Wallet,12+ months,1,App Campaign,Delivered,6.4,Clear,0,0,376.1,21.6,19,Low,2025-07
ORD-002824,CUST-00535,REST-0148,Chennai,T Nagar,Pizza,2025-10-31 16:59:00,DP-0206,53,55,0,879.85,49.53,131.98,12.29,207.05,0.0,4.6,Upi,4-12 months,0,Referral,Delivered,4.7,Clear,0,0,136.89,15.56,0,Medium,2025-10
ORD-002504,CUST-00119,REST-0043,Hyderabad,Banjara Hills,Pizza,2025-07-23 14:32:00,DP-0283,180,45,1,348.34,39.32,104.5,33.39,71.56,0.0,3.3,Wallet,12+ months,1,Paid Search,Delivered,3.4,Rain,0,0,39.77,11.42,135,High,2025-07
ORD-001055,CUST-00114,REST-0144,Delhi Ncr,Saket,Healthy,2025-07-03 13:50:00,UNASSIGNED,41,45,0,457.56,53.63,91.51,29.78,106.25,0.0,4.0,Upi,New,0,App Campaign,Delivered,4.6,Clear,0,0,98.15,21.45,0,Medium,2025-07
ORD-002762,CUST-00418,REST-0155,Delhi Ncr,Dwarka,Desserts,2025-08-11 08:14:00,DP-0145,36,35,1,562.18,41.93,28.11,25.61,111.16,0.0,3.8,Upi,New,0,Organic,Delivered,3.6,Clear,0,0,150.59,26.79,1,Low,2025-08
ORD-001795,CUST-00303,REST-0115,Delhi Ncr,Dwarka,Biryani,2025-10-21 16:50:00,DP-0176,49,50,0,541.87,45.57,81.28,15.69,122.22,0.0,4.1,Wallet,New,0,Referral,Delivered,4.3,Clear,0,0,102.2,18.86,0,Medium,2025-10
ORD-000710,CUST-00202,REST-0003,Mumbai,Lower Parel,South Indian,2025-08-17 13:23:00,DP-0097,66,35,1,158.8,43.86,31.76,21.82,36.38,0.0,3.3,Cash,New,0,App Campaign,Delivered,4.7,Hot,1,0,70.3,44.27,31,Medium,2025-08
ORD-000253,CUST-00769,REST-0007,Pune,Kothrud,Cafe,2025-09-26 12:08:00,DP-0105,69,50,1,784.57,78.52,39.23,8.16,180.13,0.0,4.0,Card,4-12 months,1,Paid Search,Delivered,9.7,Hot,0,0,227.58,29.01,19,Low,2025-09
ORD-001369,CUST-00779,REST-0144,Delhi Ncr,Dwarka,Healthy,2025-12-23 16:34:00,DP-0299,58,40,1,621.45,54.84,93.22,16.78,140.99,0.0,4.2,Cash,1-3 months,0,Organic,Delivered,6.8,Clear,0,0,119.39,19.21,18,Medium,2025-12
ORD-001748,CUST-00267,REST-0080,Hyderabad,Hitech City,Biryani,2025-09-10 11:48:00,DP-0020,57,35,1,1358.91,47.72,135.89,11.57,228.8,0.0,3.9,Card,4-12 months,0,Social Media,Delivered,3.6,Cloudy,0,0,152.2,11.2,22,Low,2025-09
ORD-002713,CUST-00384,REST-0054,Hyderabad,Secunderabad,North Indian,2025-10-26 08:25:00,DP-0151,47,45,1,260.23,37.99,26.02,24.88,46.06,0.0,5.0,Wallet,New,0,Referral,Delivered,2.6,Rain,1,0,82.91,31.86,2,Low,2025-10
ORD-000186,CUST-00784,REST-0161,Delhi Ncr,Gurugram,Biryani,2025-10-18 13:53:00,DP-0137,65,55,1,275.79,50.49,0.0,20.44,63.18,0.0,3.9,Wallet,4-12 months,0,App Campaign,Delivered,5.2,Clear,1,0,134.11,48.63,10,No Discount,2025-10
ORD-001071,CUST-00544,REST-0123,Pune,Hinjewadi,Cafe,2025-08-13 14:04:00,DP-0318,65,45,1,373.86,59.75,56.08,13.14,75.03,0.0,3.8,Wallet,4-12 months,1,Organic,Delivered,5.0,Heavy Rain,0,0,91.84,24.57,20,Medium,2025-08
ORD-001990,CUST-00256,REST-0050,Delhi Ncr,Gurugram,North Indian,2025-10-25 20:51:00,DP-0058,62,35,1,160.02,92.25,32.0,11.84,32.26,88.8,3.4,Wallet,New,0,Paid Search,Refunded,9.5,Hot,1,0,15.55,9.72,27,Medium,2025-10
ORD-000517,CUST-00018,REST-0171,Mumbai,Powai,Chinese,2025-10-15 20:47:00,DP-0126,59,35,1,706.08,79.91,70.61,22.89,155.99,0.0,4.1,Cash,4-12 months,0,Organic,Delivered,9.4,Clear,0,0,188.18,26.65,24,Medium,2025-10
ORD-000922,CUST-00394,REST-0044,Chennai,T Nagar,South Indian,2025-11-05 18:54:00,DP-0048,37,50,0,885.38,44.12,177.08,15.78,143.42,0.0,4.4,Cash,4-12 months,1,App Campaign,Delivered,3.3,Clear,0,0,26.24,2.96,0,High,2025-11
ORD-000199,CUST-00006,REST-0065,Pune,Viman Nagar,Cafe,2025-09-16 14:44:00,DP-0185,71,45,1,290.53,71.95,29.05,11.83,49.2,0.0,4.5,Wallet,New,0,Organic,Delivered,8.2,Clear,0,0,103.93,35.77,26,Low,2025-09
ORD-001431,CUST-00500,REST-0154,Pune,Hinjewadi,Chinese,2025-11-11 22:32:00,DP-0193,41,35,1,698.49,29.72,34.92,17.18,113.62,0.0,4.4,Card,12+ months,1,Paid Search,Delivered,1.1,Clear,0,1,125.6,17.98,6,Low,2025-11
ORD-000209,CUST-00238,REST-0016,Mumbai,Lower Parel,Biryani,2025-11-25 13:23:00,DP-0240,59,35,1,217.75,48.0,21.78,14.27,38.67,0.0,3.3,Card,New,0,App Campaign,Delivered,4.7,Clear,0,0,79.16,36.35,24,Medium,2025-11
ORD-003052,CUST-00753,REST-0118,Chennai,Anna Nagar,Pizza,2025-09-26 16:25:00,DP-0237,46,30,1,592.39,64.31,59.24,33.92,97.33,0.0,3.0,Cash,12+ months,0,Organic,Delivered,6.8,Clear,0,0,136.32,23.01,16,Medium,2025-09
ORD-002765,CUST-00640,REST-0059,Bengaluru,Indiranagar,Desserts,2025-12-06 17:09:00,DP-0012,46,55,0,630.77,38.9,31.54,32.12,129.38,0.0,3.8,Wallet,4-12 months,1,Organic,Delivered,3.2,Clear,1,0,168.86,26.77,0,Low,2025-12
ORD-000280,CUST-00010,REST-0026,Mumbai,Bandra,South Indian,2025-07-22 17:01:00,DP-0083,62,35,1,226.16,54.3,11.31,29.91,38.15,0.0,3.8,Card,1-3 months,0,Social Media,Delivered,6.4,Rain,0,0,111.05,49.1,27,Low,2025-07
ORD-001030,CUST-00020,REST-0120,Pune,Viman Nagar,Desserts,2025-09-16 19:52:00,DP-0231,41,35,1,178.58,35.82,26.79,12.8,37.9,138.84,3.8,Card,New,0,Social Media,Cancelled,2.1,Rain,0,0,-79.11,-44.3,6,Medium,2025-09
ORD-000197,CUST-00848,REST-0173,Pune,Koregaon Park,Chinese,2025-08-22 11:15:00,DP-0128,45,40,1,330.49,51.39,49.57,12.87,73.83,0.0,4.1,Cash,4-12 months,1,App Campaign,Delivered,5.8,Clear,0,0,88.52,26.78,5,Medium,2025-08
ORD-003200,CUST-00163,REST-0179,Hyderabad,Banjara Hills,Biryani,2025-08-21 13:24:00,DP-0142,70,55,1,448.95,31.8,22.45,34.89,72.99,0.0,4.0,Upi,New,0,Social Media,Delivered,2.0,Rain,0,0,117.23,26.11,15,Low,2025-08
ORD-001321,CUST-00843,REST-0017,Bengaluru,Electronic City,Desserts,2025-08-21 13:40:00,DP-0211,51,55,0,1056.35,49.0,158.45,23.36,201.69,0.0,3.1,Upi,4-12 months,1,App Campaign,Delivered,4.5,Clear,0,0,115.6,10.94,0,Medium,2025-08
ORD-001510,CUST-00148,REST-0052,Kolkata,Howrah,Chinese,2025-08-29 19:56:00,DP-0169,52,30,1,564.77,62.47,0.0,31.2,105.24,0.0,3.2,Card,12+ months,0,Organic,Delivered,8.7,Clear,0,0,198.91,35.22,22,No Discount,2025-08
ORD-000176,CUST-00383,REST-0132,Bengaluru,Indiranagar,Chinese,2025-09-05 10:46:00,DP-0094,34,40,0,350.19,51.0,17.51,22.3,82.26,0.0,4.8,Upi,1-3 months,0,Organic,Delivered,5.4,Clear,0,0,138.05,39.42,0,Low,2025-09
ORD-000076,CUST-00728,REST-0030,Mumbai,Lower Parel,Cafe,2025-11-27 17:44:00,DP-0147,38,45,0,1252.51,25.46,0.0,26.1,220.43,0.0,3.6,Cash,12+ months,1,Social Media,Delivered,0.7,Hot,0,0,271.99,21.72,0,No Discount,2025-11
ORD-003199,CUST-00490,REST-0158,Chennai,Velachery,South Indian,2025-07-14 10:43:00,DP-0215,45,55,0,1935.07,58.89,96.75,17.7,331.9,0.0,4.4,Cash,1-3 months,1,App Campaign,Delivered,6.1,Clear,0,0,311.74,16.11,0,Low,2025-07
ORD-001031,CUST-00778,REST-0166,Mumbai,Lower Parel,Desserts,2025-10-31 10:55:00,DP-0115,53,50,1,442.36,53.55,44.24,31.41,83.58,0.0,3.8,Upi,4-12 months,0,Paid Search,Delivered,5.0,Hot,0,0,124.3,28.1,3,Medium,2025-10
ORD-000303,CUST-00782,REST-0114,Mumbai,Bandra,Desserts,2025-08-01 17:42:00,DP-0030,49,50,0,502.69,43.92,100.54,26.42,100.78,0.0,4.8,Card,12+ months,1,Social Media,Delivered,3.9,Clear,0,0,70.58,14.04,0,High,2025-08
ORD-001639,CUST-00582,REST-0029,Pune,Viman Nagar,Desserts,2025-09-12 16:21:00,DP-0039,32,35,0,483.69,33.85,96.74,11.55,104.42,0.0,4.6,Cash,4-12 months,1,Organic,Delivered,2.0,Clear,0,0,53.08,10.97,0,High,2025-09
ORD-000036,CUST-00601,REST-0163,Delhi Ncr,Gurugram,South Indian,2025-09-18 19:55:00,DP-0133,47,50,0,299.09,37.23,29.91,26.94,51.77,139.41,3.3,Card,New,0,Organic,Cancelled,2.3,Clear,0,0,-53.38,-17.85,0,Medium,2025-09
ORD-002876,CUST-00183,REST-0059,Bengaluru,Indiranagar,Desserts,2025-07-13 21:26:00,DP-0001,34,40,0,275.46,37.6,55.09,28.33,52.24,0.0,3.1,Cash,New,0,Referral,Delivered,2.2,Clear,1,0,63.08,22.9,0,Medium,2025-07
ORD-000091,CUST-00737,REST-0170,Chennai,T Nagar,South Indian,2025-08-25 15:39:00,DP-0259,64,50,1,356.03,48.37,71.21,20.24,73.79,0.0,3.5,Wallet,New,1,Paid Search,Delivered,2.6,Heavy Rain,0,0,71.19,20.0,14,High,2025-08
ORD-002400,CUST-00296,REST-0055,Pune,Kothrud,Pizza,2025-11-14 16:46:00,DP-0007,56,45,1,643.94,40.21,32.2,11.51,136.59,0.0,4.3,Upi,4-12 months,0,Organic,Delivered,3.0,Rain,0,0,156.11,24.24,11,Low,2025-11
ORD-003013,CUST-00611,REST-0100,Chennai,Anna Nagar,Healthy,2025-12-11 22:11:00,DP-0113,37,45,0,671.58,27.3,100.74,10.43,122.09,0.0,4.2,Cash,New,0,Organic,Delivered,1.0,Clear,0,0,59.08,8.8,0,Medium,2025-12
ORD-003065,CUST-00561,REST-0116,Mumbai,Bandra,Cafe,2025-07-15 16:03:00,DP-0054,59,35,1,964.24,45.03,96.42,13.2,186.51,0.0,1.7,Wallet,New,0,Organic,Delivered,3.4,Rain,0,0,148.32,15.38,24,Low,2025-07
